article:ID;author:string[];author-aux:string;author-orcid:string[];booktitle:string;cdate:date;cdrom:string;cite:string[];cite-label:string[];crossref:string;editor:string[];editor-orcid:string[];ee:string[];ee-type:string[];i:string[];journal:string;key:string;mdate:date;month:string;note:string[];note-label:string;note-type:string[];number:string;pages:string;publisher:string;publnr:string;publtype:string;stream:string;sub:string[];sup:string[];title:string;title-bibtex:string;tt:string[];url:string[];volume:string;year:int
7998516;Andrew B. Whinston|Xiaofan Li 0007;;;;;;;;;;;https://doi.org/10.1007/s10796-019-09966-2;;;Inf. Syst. Frontiers;journals/isf/LiW20;2021-06-01;;;;;1;17-22;;;;;;;Analyzing Cryptocurrencies.;;;db/journals/isf/isf22.html#LiW20;22;2020.0
7998517;David Sundaram|Gabrielle Peko|Johnny Chan|Valeria Sadovykh;;;;;;;;;;;https://doi.org/10.1007/s10796-025-10600-7;;;Inf. Syst. Frontiers;journals/isf/ChanPSS25;2025-05-22;April;;;;2;405-408;;;;streams/journals/isf;;;Application and Adoption of Emerging Technologies: From AI to Metaverse.;;;db/journals/isf/isf27.html#ChanPSS25;27;2025.0
7998518;Gül Tokdemir|Gürdal Ertek|Mete Sevinç|Murat Mustafa Tunç;;0000-0002-5167-4836;;;;;;;;;https://doi.org/10.1007/s10796-015-9591-0;;;Inf. Syst. Frontiers;journals/isf/ErtekTST17;2020-03-13;;;;;1;165-185;;;;;;;New knowledge in strategic management through visually mining semantic networks.;;;db/journals/isf/isf19.html#ErtekTST17;19;2017.0
7998519;Andreas Janson|Anuschka Schmitt|Dennis Benner|Jan Marco Leimeister|Mohammed Saqr|Sofia Schöbel;;0000-0001-5881-3109|0000-0001-6535-1643|0000-0002-1887-3200|0000-0002-1990-2894|0000-0003-1101-6529|0000-0003-3149-0340;;;;;;;;;https://doi.org/10.1007/s10796-023-10375-9;oa;;Inf. Syst. Frontiers;journals/isf/SchobelSBSJL24;2024-06-08;April;;;;2;729-754;;;;;;;Charting the Evolution and Future of Conversational Agents: A Research Agenda Along Five Waves and New Frontiers.;;;db/journals/isf/isf26.html#SchobelSBSJL24;26;2024.0
7998520;Mahesh Balan U|Saji K. Mathew;;;;;;;;;;;https://doi.org/10.1007/s10796-020-09980-9;;;Inf. Syst. Frontiers;journals/isf/UM21;2021-07-21;;;;;3;627-647;;;;;;;Personalize, Summarize or Let them Read? A Study on Online Word of Mouth Strategies and Consumer Decision Process.;;;db/journals/isf/isf23.html#UM21;23;2021.0
7998521;Devaki Rau|Thorvald Haerem;;;;;;;;;;;https://doi.org/10.1007/s10796-009-9194-8;;;Inf. Syst. Frontiers;journals/isf/RauH10;2020-03-13;;;;;3;287-297;;;;;;;Applying an organizational learning perspective to new technology deployment by technological gatekeepers: A theoretical model and key issues for future research.;;;db/journals/isf/isf12.html#RauH10;12;2010.0
7998522;Kyoko Fukukawa|Rohit H. Trivedi|Samuel Adomako|Trong Huu Nguyen;;0000-0001-9013-1458|0000-0002-7139-0988|0009-0002-2087-0954;;;;;;;;;https://doi.org/10.1007/s10796-024-10572-0;;;Inf. Syst. Frontiers;journals/isf/NguyenTFA25;2026-02-01;October;;;;5;1871-1897;;;;streams/journals/isf;;;Investigating Drivers of Customer Experience with Virtual Conversational Agents.;;;db/journals/isf/isf27.html#NguyenTFA25;27;2025.0
7998523;John D. Haynes;;;;;;;;;;;https://doi.org/10.1023/A:1011493419883;;;Inf. Syst. Frontiers;journals/isf/Haynes01;2020-03-13;;;;;1;29-39;;;;;;;Churchman's Hegelian Inquiring System and Perspectival Thinking.;;;db/journals/isf/isf3.html#Haynes01;3;2001.0
7998524;Lemuria D. Carter|Ludwig Christian Schaupp;;0000-0002-2364-3100;;;;;;;;;https://doi.org/10.1007/s10796-008-9138-8;;;Inf. Syst. Frontiers;journals/isf/SchauppC10;2020-03-13;;;;;3;299-309;;;;;;;The impact of trust, risk and optimism bias on E-file adoption.;;;db/journals/isf/isf12.html#SchauppC10;12;2010.0
7998525;Ke Song|Qingqi Long;;0000-0001-7477-3389;;;;;;;;;https://doi.org/10.1007/s10796-021-10171-3;;;Inf. Syst. Frontiers;journals/isf/LongS22;2022-12-25;;;;;5;1-18;;;;;;;Operational Performance Evaluation of E-government Microblogs Under Emergencies Based on a DEA Method.;;;db/journals/isf/isf24.html#LongS22;24;2022.0
7998526;Marta Indulska|Michael zur Muehlen|Shazia Sadiq;;0000-0001-6739-4145|0000-0002-2156-4097|0000-0002-5038-1847;;;;;;;;;https://doi.org/10.1007/s10796-011-9320-2;;;Inf. Syst. Frontiers;journals/isf/SadiqMI12a;2025-01-27;;;;;2;123-124;;;;;;;Governance, risk and compliance: Applications in information systems.;;;db/journals/isf/isf14.html#SadiqMI12a;14;2012.0
7998527;Kweku-Muata Osei-Bryson|Ojelanki K. Ngwenyama;;0000-0001-7124-430X;;;;;;;;;https://doi.org/10.1007/s10796-008-9082-7;;;Inf. Syst. Frontiers;journals/isf/Osei-BrysonN08;2021-10-14;;;;;3;277-279;;;;;;;Decision models for information systems management.;;;db/journals/isf/isf10.html#Osei-BrysonN08;10;2008.0
7998528;Qian Guo|Qingfeng Zeng|Wei Zhuang|Weiguo Fan|Yu Zhang 0238;;0000-0002-4750-0382|0000-0003-2642-1025;;;;;;;;;https://doi.org/10.1007/s10796-022-10356-4;;;Inf. Syst. Frontiers;journals/isf/ZengGZZF23;2025-10-02;October;;;;5;2051-2067;;;;;;;Do Real-Time Reviews Matter? Examining how Bullet Screen Influences Consumers' Purchase Intention in Live Streaming Commerce.;;;db/journals/isf/isf25.html#ZengGZZF23;25;2023.0
7998529;Alexander Benlian|Ali Sunyaev|Guangyu Du|Jan-Hendrik Schmidt|Long Hoang Nguyen 0004|Martin Adam|Sebastian Clemens Bartsch;;0000-0001-9369-7203|0000-0002-4353-8519|0000-0002-7294-3097|0009-0000-1153-0793|0009-0003-9111-2365|0009-0003-9877-0635|0009-0005-7733-8733;;;;;;;;;https://doi.org/10.1007/s10796-025-10636-9;;;Inf. Syst. Frontiers;journals/isf/BartschNSDABS25;2026-02-25;December;;;;6;2463-2484;;;;streams/journals/isf;;;The Present and Future of Accountability for AI Systems: A Bibliometric Analysis.;;;db/journals/isf/isf27.html#BartschNSDABS25;27;2025.0
7998530;Levent V. Orman;;;;;;;;;;;https://doi.org/10.1007/s10796-006-8778-9;;;Inf. Syst. Frontiers;journals/isf/Orman06;2020-03-13;;;;;3;179-194;;;;;;;Optimum design of electronic communities as economic entities.;;;db/journals/isf/isf8.html#Orman06;8;2006.0
7998531;Hatice Kizgin|Nripendra P. Rana|Pradip Kumar Bala|Rajat Kumar Behera;;0000-0001-6634-5579|0000-0003-0841-8973;;;;;;;;;https://doi.org/10.1007/s10796-021-10231-8;;;Inf. Syst. Frontiers;journals/isf/BeheraBRK22;2023-02-12;;;;;6;2027-2051;;;;;;;A Techno-Business Platform to Improve Customer Experience Following the Brand Crisis Recovery: A B2B Perspective.;;;db/journals/isf/isf24.html#BeheraBRK22;24;2022.0
7998532;Ambuj Anand|Arindam Mukherjee 0002|Nripendra P. Rana|Siddharth Gaurav Majhi;;0000-0002-2021-0799|0000-0003-1345-9606;;;;;;;;;https://doi.org/10.1007/s10796-021-10145-5;;;Inf. Syst. Frontiers;journals/isf/MajhiAMR22;2024-10-06;;;;;5;1435-1450;;;;;;;The Optimal Configuration of IT-Enabled Dynamic Capabilities in a firm's Capabilities Portfolio: a Strategic Alignment Perspective.;;;db/journals/isf/isf24.html#MajhiAMR22;24;2022.0
7998533;Morteza Alaeddini|Sepideh Salekfard;;0000-0003-2831-3845;;;;;;;;;https://doi.org/10.1007/s10796-011-9332-y;;;Inf. Syst. Frontiers;journals/isf/AlaeddiniS13;2020-03-13;;;;;1;67-88;;;;;;;Investigating the role of an enterprise architecture project in the business-IT alignment in Iran.;;;db/journals/isf/isf15.html#AlaeddiniS13;15;2013.0
7998534;Torsten J. Gerpott;;;;;;;;;;;https://doi.org/10.1007/s10796-010-9231-7;;;Inf. Syst. Frontiers;journals/isf/Gerpott11;2020-03-13;;;;;4;561-578;;;;;;;Determinants of self-report and system-captured measures of mobile Internet use intensity - An empirical investigation of common method bias among German mobile communications customers.;;;db/journals/isf/isf13.html#Gerpott11;13;2011.0
7998535;Gary Garrison|Sanghyun Kim;;;;;;;;;;;https://doi.org/10.1007/s10796-008-9073-8;;;Inf. Syst. Frontiers;journals/isf/KimG09;2021-08-11;;;;;3;323-333;;;;;;;Investigating mobile wireless technology adoption: An extension of the technology acceptance model.;;;db/journals/isf/isf11.html#KimG09;11;2009.0
7998536;Kweku-Muata Osei-Bryson|Manoj A. Thomas|Yan Li 0018;;0000-0002-0415-0140|0000-0003-3376-5109;;;;;;;;;https://doi.org/10.1007/s10796-016-9637-y;;;Inf. Syst. Frontiers;journals/isf/LiTO17;2021-07-25;;;;;4;925-943;;;;;;;Ontology-based data mining model management for self-service knowledge discovery.;;;db/journals/isf/isf19.html#LiTO17;19;2017.0
7998537;Aaron W. Baur;;;;;;;;;;;https://doi.org/10.1007/s10796-016-9681-7;;;Inf. Syst. Frontiers;journals/isf/Baur17;2020-03-13;;;;;2;231-251;;;;;;;Harnessing the social web to enhance insights into people's opinions in business, government and public administration.;;;db/journals/isf/isf19.html#Baur17;19;2017.0
7998538;R. Rajesh 0003;;0000-0002-4231-0539;;;;;;;;;https://doi.org/10.1007/s10796-024-10551-5;;;Inf. Syst. Frontiers;journals/isf/Rajesh25;2025-05-01;February;;;;1;171-195;;;;streams/journals/isf;;;A Grey Combined Prediction Model for Medical Treatment Risk Analysis during Pandemics.;;;db/journals/isf/isf27.html#Rajesh25;27;2025.0
7998539;Wei-Feng Tung|Yu-Jei Lan;;;;;;;;;;;https://doi.org/10.1007/s10796-017-9769-8;;;Inf. Syst. Frontiers;journals/isf/TungL17;2020-03-13;;;;;6;1301-1309;;;;;;;Analyzing social choice and group ranking of online games for product mix innovation.;;;db/journals/isf/isf19.html#TungL17;19;2017.0
7998540;Amit Kumar Kushwaha|Arpan Kumar Kar;;0000-0002-5537-1250|0000-0003-4186-4887;;;;;;;;;https://doi.org/10.1007/s10796-021-10184-y;;;Inf. Syst. Frontiers;journals/isf/KushwahaK24;2024-07-06;June;;;;3;857-874;;;;;;;MarkBot - A Language Model-Driven Chatbot for Interactive Marketing in Post-Modern World.;;;db/journals/isf/isf26.html#KushwahaK24;26;2024.0
7998541;Benedikt Wolters|Erika Ábrahám|Johanna Nellen|Kai Driessen|Martin R. Neuhäußer;;0000-0002-5647-6134;;;;;;;;;https://doi.org/10.1007/s10796-016-9671-9;;;Inf. Syst. Frontiers;journals/isf/NellenDNAW16;2020-03-13;;;;;5;927-952;;;;;;;Two CEGAR-based approaches for the safety verification of PLC-controlled plants.;;;db/journals/isf/isf18.html#NellenDNAW16;18;2016.0
7998542;Adeoluwa Akande|Pedro Cabral|Sven Casteleyn;;0000-0001-8622-6008|0000-0002-7388-0155|0000-0003-0572-5716;;;;;;;;;https://doi.org/10.1007/s10796-019-09903-3;oa;;Inf. Syst. Frontiers;journals/isf/AkandeCC19;2020-10-26;;;;;3;581-604;;;;;;;Assessing the Gap between Technology and the Environmental Sustainability of European Cities.;;;db/journals/isf/isf21.html#AkandeCC19;21;2019.0
7998543;Eliot H. Rich|Finn Olav Sveen|Matthew Jager;;;;;;;;;;;https://doi.org/10.1007/s10796-007-9052-5;;;Inf. Syst. Frontiers;journals/isf/SveenRJ07;2020-03-13;;;;;5;481-492;;;;;;;Overcoming organizational challenges to secure knowledge management.;;;db/journals/isf/isf9.html#SveenRJ07;9;2007.0
7998544;Kweku-Muata Osei-Bryson|Lawrence Bunnell|Victoria Y. Yoon;;0000-0003-0621-3245;;;;;;;;;https://doi.org/10.1007/s10796-019-09935-9|https://www.wikidata.org/entity/Q127643377;;;Inf. Syst. Frontiers;journals/isf/BunnellOY20;2025-01-19;;;;;6;1377-1418;;;;;;;RecSys Issues Ontology: A Knowledge Classification of Issues for Recommender Systems Researchers.;;;db/journals/isf/isf22.html#BunnellOY20;22;2020.0
7998545;Christy M. K. Cheung|Matthew K. O. Lee;;0000-0001-8190-608X|0000-0003-4411-0570;;;;;;;;;https://doi.org/10.1023/B:ISFI.0000046379.58029.54;;;Inf. Syst. Frontiers;journals/isf/LeeC04;2020-03-13;;;;;4;385-397;;;;;;;Internet Retailing Adoption by Small-to-Medium Sized Enterprises (SMEs): A Multiple-Case Study.;;;db/journals/isf/isf6.html#LeeC04;6;2004.0
7998546;Jakub Malý|Martin Necaský;;0000-0002-5186-7734;;;;;;;;;https://doi.org/10.1007/s10796-013-9471-4|https://www.wikidata.org/entity/Q57240480;;;Inf. Syst. Frontiers;journals/isf/MalyN15;2020-03-13;;;;;4;917-946;;;;;;;Model-driven approach to modeling and validating integrity constraints for XML with OCL and Schematron.;;;db/journals/isf/isf17.html#MalyN15;17;2015.0
7998547;Divinus Oppong-Tawiah|Farzam Boroomand|Jane Webster|Xerxes Minocher;;0000-0001-9582-3349|0000-0002-0350-9115|0000-0002-2501-2265|0000-0003-4095-0687;;;;;;;;;https://doi.org/10.1007/s10796-024-10478-x;;;Inf. Syst. Frontiers;journals/isf/OppongTawiahMBW25;2025-08-09;June;;;;3;941-964;;;;streams/journals/isf;;;Meaningful Work as an Ethical Approach: Shaping the Next Generation of Organizational Gamification.;;;db/journals/isf/isf27.html#OppongTawiahMBW25;27;2025.0
7998548;Fereshteh Ghahramani|Jingguo Wang;;0000-0003-2412-4641;;;;;;;;;https://doi.org/10.1007/s10796-019-09931-z;;;Inf. Syst. Frontiers;journals/isf/GhahramaniW20;2021-09-16;;;;;6;1275-1290;;;;;;;Impact of Smartphones on Quality of Life: A Health Information Behavior Perspective.;;;db/journals/isf/isf22.html#GhahramaniW20;22;2020.0
7998549;Bin Wang 0001|Guorui Fan|Zhaohua Deng|Zihao Deng;;0000-0002-4479-2500|0000-0003-2040-1162;;;;;;;;;https://doi.org/10.1007/s10796-023-10434-1;;;Inf. Syst. Frontiers;journals/isf/DengFDW24;2025-03-03;October;;;;5;1915-1941;;;;streams/journals/isf;;;Why Doctors Participate in Teams of Online Health Communities? A Social Identity and Brand Resource Perspective.;;;db/journals/isf/isf26.html#DengFDW24;26;2024.0
7998550;Chin-Feng Lai|Qi-Fong He|Shih-Yeh Chen;;0000-0001-7138-0272;;;;;;;;;https://doi.org/10.1007/s10796-021-10218-5;;;Inf. Syst. Frontiers;journals/isf/ChenHL24;2024-02-29;February;;;;1;63-74;;;;;;;Deep Reinforcement Learning-Based Robot Exploration for Constructing Map of Unknown Environment.;;;db/journals/isf/isf26.html#ChenHL24;26;2024.0
7998551;Dan Jong Kim 0001|Yujong Hwang;;;;;;;;;;;https://doi.org/10.1007/s10796-010-9267-8;;;Inf. Syst. Frontiers;journals/isf/KimH12;2021-07-08;;;;;2;409-421;;;;;;;A study of mobile internet user's service quality perceptions from a user's utilitarian and hedonic value tendency perspectives.;;;db/journals/isf/isf14.html#KimH12;14;2012.0
7998552;P. Erhan Eren|Suleyman Ozarslan;;0000-0003-1721-127X;;;;;;;;;https://doi.org/10.1007/s10796-015-9601-2;;;Inf. Syst. Frontiers;journals/isf/OzarslanE18;2020-03-13;;;;;4;803-824;;;;;;;MobileCDP: A mobile framework for the consumer decision process.;;;db/journals/isf/isf20.html#OzarslanE18;20;2018.0
7998553;Djamchid Assadi|Galit Klein|Moti Zwilling;;;;;;;;;;;https://doi.org/10.1007/s10796-024-10518-6;;;Inf. Syst. Frontiers;journals/isf/KleinAZ25a;2025-07-31;June;;;;3;1181;;;;streams/journals/isf;;;Correction to: Fighting Fire with Fire: Combating Criminal Abuse of Cryptocurrency with a P2P Mindset.;;;db/journals/isf/isf27.html#KleinAZ25a;27;2025.0
7998554;Alejandro A. Vaisman|Diego Orlando|Joaquín Ormachea|Valeria Soliani;;0000-0002-3945-4187;;;;;;;;;https://doi.org/10.1007/s10796-023-10426-1;;;Inf. Syst. Frontiers;journals/isf/OrlandoOSV24;2024-09-20;August;;;;4;1543-1564;;;;streams/journals/isf;;;TGV: A Visualization Tool for Temporal Property Graph Databases.;;;db/journals/isf/isf26.html#OrlandoOSV24;26;2024.0
7998555;Adam Fadlalla|Nitham Mohammed Hindi|Ramzi El-Haddadeh;;0000-0001-7514-1957;;;;;;;;;https://doi.org/10.1007/s10796-021-10140-w;oa;;Inf. Syst. Frontiers;journals/isf/ElHaddadehFH23;2024-06-08;December;;;;6;2221-2237;;;;;;;Is There a Place for Responsible Artificial Intelligence in Pandemics? A Tale of Two Countries.;;;db/journals/isf/isf25.html#ElHaddadehFH23;25;2023.0
7998556;Chunlin Li 0001|Layuan Li;;;;;;;;;;;https://doi.org/10.1007/s10796-011-9298-9;;;Inf. Syst. Frontiers;journals/isf/LiL12;2023-03-17;;;;;3;711-723;;;;;;;Collaboration among mobile agents for efficient energy allocation in mobile grid.;;;db/journals/isf/isf14.html#LiL12;14;2012.0
7998557;H. Raghav Rao|Ram Ramesh;;;;;;;;;;;https://doi.org/10.1007/s10796-017-9750-6;oa;;Inf. Syst. Frontiers;journals/isf/RameshR17;2021-07-16;;;;;2;187-188;;;;;;;Professor Kenneth Arrow and Information Systems Frontiers: In memoriam.;;;db/journals/isf/isf19.html#RameshR17;19;2017.0
7998558;Anu Masso|Piia Tammpuu;;0000-0002-2056-9048|0000-0002-3134-950X;;;;;;;;;https://doi.org/10.1007/s10796-019-09908-y|https://www.wikidata.org/entity/Q128103331;;;Inf. Syst. Frontiers;journals/isf/TammpuuM19;2025-01-19;;;;;3;621-634;;;;;;;Transnational Digital Identity as an Instrument for Global Digital Citizenship: The Case of Estonia's E-Residency.;;;db/journals/isf/isf21.html#TammpuuM19;21;2019.0
7998559;Kenichi Watanabe|Makoto Takizawa 0001|Tomoya Enokido;;0000-0002-7155-0187;;;;;;;;;https://doi.org/10.1007/s10796-006-9001-8;;;Inf. Syst. Frontiers;journals/isf/WatanabeET06;2020-03-13;;;;;4;271-284;;;;;;;Satisfiability and trustworthiness of acquaintances in peer-to-peer overlay networks.;;;db/journals/isf/isf8.html#WatanabeET06;8;2006.0
7998560;Artem Chebotko|Farshad Fotouhi|Seunghan Chang|Shiyong Lu;;;;;;;;;;;https://doi.org/10.1007/s10796-010-9289-2;;;Inf. Syst. Frontiers;journals/isf/ChebotkoCLF12;2020-03-13;;;;;3;617-632;;;;;;;Secure XML querying based on authorization graphs.;;;db/journals/isf/isf14.html#ChebotkoCLF12;14;2012.0
7998561;Alex K. S. Wong|Lawrence Wing-Chi Chan|Ying Liu 0004;;0000-0001-9319-5940;;;;;;;;;https://doi.org/10.1007/s10796-009-9150-7|https://www.wikidata.org/entity/Q57589375;;;Inf. Syst. Frontiers;journals/isf/WongCL09;2020-03-13;;;;;4;369-379;;;;;;;Automating object-oriented integration and visualization of multidisciplinary biomedical data in radiology workflow: Compartmental PACS model.;;;db/journals/isf/isf11.html#WongCL09;11;2009.0
7998562;M. P. Sebastian|Rakesh Suresh Kulkarni|Satish Krishnan;;0000-0002-5538-4764|0000-0002-9938-5363;;;;;;;;;https://doi.org/10.1007/s10796-025-10619-w;;;Inf. Syst. Frontiers;journals/isf/KulkarniKS25;2026-02-17;December;;;;6;2337-2357;;;;streams/journals/isf;;;A Dynamic Perspective to Drive Digital Servitization: A Meta-Synthesis Approach to Understand Interactions Between Key Factors.;;;db/journals/isf/isf27.html#KulkarniKS25;27;2025.0
7998563;Jérôme Darmont|Omar Boussaïd|Rashed K. Salem;;0000-0001-5031-1446|0000-0003-1491-384X;;;;;;;;;https://doi.org/10.1007/s10796-012-9405-6;;;Inf. Syst. Frontiers;journals/isf/SalemBD13;2020-12-29;;;;;3;371-398;;;;;;;Active XML-based Web data integration.;;;db/journals/isf/isf15.html#SalemBD13;15;2013.0
7998564;Anastasia Griva|Denis Dennehy|Ilias O. Pappas|Matti Mäntymäki|Nancy Pouloudi|Yogesh K. Dwivedi;;0000-0001-7528-3488|0000-0001-8346-9389|0000-0002-1981-566X|0000-0002-5547-9990;;;;;;;;;https://doi.org/10.1007/s10796-022-10365-3;;;Inf. Syst. Frontiers;journals/isf/DennehyGPDMP23;2024-10-06;February;;;;1;1-7;;;;;;;Artificial Intelligence (AI) and Information Systems: Perspectives to Responsible AI.;;;db/journals/isf/isf25.html#DennehyGPDMP23;25;2023.0
7998565;Elena Mazurova|Esko Penttinen|Felix Ter Chian Tan|Willem Standaert;;0000-0003-0316-7538|0000-0003-2319-5421|0000-0003-4756-8085;;;;;;;;;https://doi.org/10.1007/s10796-021-10215-8;;;Inf. Syst. Frontiers;journals/isf/MazurovaSPT22;2022-09-10;;;;;3;897-922;;;;;;;Paradoxical Tensions Related to AI-Powered Evaluation Systems in Competitive Sports.;;;db/journals/isf/isf24.html#MazurovaSPT22;24;2022.0
7998566;Joyojeet Pal|Kentaro Toyama|Meera Lakshmanan;;0000-0002-9076-2046|0000-0002-9128-2255;;;;;;;;;https://doi.org/10.1007/s10796-009-9172-1|https://www.wikidata.org/entity/Q57761051;;;Inf. Syst. Frontiers;journals/isf/PalLT09;2023-06-26;;;;;2;129-144;;;;;;;"""My child will be respected"": Parental perspectives on computers and education in Rural India.";;;db/journals/isf/isf11.html#PalLT09;11;2009.0
7998567;Nripendra P. Rana|Rahul Kumar 0005|Shubhadeep Mukherjee;;0000-0003-1105-8729|0000-0003-3944-5579;;;;;;;;;https://doi.org/10.1007/s10796-023-10401-w;oa;;Inf. Syst. Frontiers;journals/isf/KumarMR24;2024-08-04;June;;;;3;1091-1108;;;;;;;Exploring Latent Characteristics of Fake Reviews and Their Intermediary Role in Persuading Buying Decisions.;;;db/journals/isf/isf26.html#KumarMR24;26;2024.0
7998568;Hafiz Farooq Ahmad|Khalid Latif 0001|Maqbool Hussain|Muhammad Afzal 0001|Shagufta Umer;;0000-0002-2629-0785|0000-0002-7851-2327|0000-0002-8545-9771;;;;;;;;;https://doi.org/10.1007/s10796-011-9309-x;;;Inf. Syst. Frontiers;journals/isf/UmerAHLA12;2023-06-19;;;;;1;5-18;;;;;;;Autonomous mapping of HL7 RIM and relational database schema.;;;db/journals/isf/isf14.html#UmerAHLA12;14;2012.0
7998569;Alessio Maria Braccini|Emanuele Gabriel Margherita;;0000-0001-5528-6817;;;;;;;;;https://doi.org/10.1007/s10796-020-10047-y;;;Inf. Syst. Frontiers;journals/isf/MargheritaB23;2023-09-08;June;;;;3;995-1016;;;;;;;Industry 4.0 Technologies in Flexible Manufacturing for Sustainable Organizational Value: Reflections from a Multiple Case Study of Italian Manufacturers.;;;db/journals/isf/isf25.html#MargheritaB23;25;2023.0
7998570;Dan Wu|Guofang Nan|Minqiang Li;;0000-0002-8484-4395;;;;;;;;;https://doi.org/10.1007/s10796-019-09907-z;;;Inf. Syst. Frontiers;journals/isf/WuNL20;2020-08-06;;;;;4;947-960;;;;;;;Optimal Piracy Control: Should a Firm Implement Digital Rights Management?;;;db/journals/isf/isf22.html#WuNL20;22;2020.0
7998571;Julie Fisher|Robert Jacobs|Rudy Hirschheim;;;;;;;;;;;https://doi.org/10.1007/s10796-008-9070-y;;;Inf. Syst. Frontiers;journals/isf/FisherHJ08;2020-03-13;;;;;2;165-178;;;;;;;Understanding the outsourcing learning curve: A longitudinal analysis of a large Australian company.;;;db/journals/isf/isf10.html#FisherHJ08;10;2008.0
7998572;Bozo Krstajic|Mladen Kezunovic|Tomo Popovic;;0000-0001-5245-3691;;;;;;;;;https://doi.org/10.1007/s10796-013-9434-9;;;Inf. Syst. Frontiers;journals/isf/PopovicKK15;2020-03-13;;;;;3;591-600;;;;;;;Smart grid data analytics for digital protective relay event recordings.;;;db/journals/isf/isf17.html#PopovicKK15;17;2015.0
